Donor_ID,Interest_Keywords,Engagement_Score,Legacy_Intent_Probability,Legacy_Intent_Binary,Board_Affiliations,Estimated_Age
877293,Athletics,32.0,0.1,False,,52.0
599352,Infrastructure,39.0,0.1,False,,39.0
219879,"Arts, Research, Healthcare",31.0,0.1,False,,
391897,"Education, Global Programs, Technology",25.0,0.1,False,,
576660,Research,26.9,0.1,False,,35.0
140141,Faculty Development,21.5,0.1,False,,35.0
671559,"Environment, Research, Healthcare",37.0,0.1,False,,41.0
263306,Education,88.0,0.75,True,,67.0
592796,"Athletics, Student Support",37.0,0.1,False,,
252582,"Faculty Development, Athletics",44.0,0.1,False,,
771315,Healthcare,45.0,0.1,False,,46.0
323839,Technology,25.0,0.1,False,,
435740,Research,46.0,0.1,False,,
695807,Infrastructure,51.1,0.1,False,,54.0
132844,"Global Programs, Technology, Student Support",21.0,0.1,False,,
730275,"Healthcare, Environment",67.7,0.1,False,,
911813,Healthcare,41.0,0.1,False,,46.0
498757,"Student Support, Social Justice, Global Programs",79.5,0.4,False,,72.0
165431,"Technology, Social Justice",24.0,0.1,True,,25.0
947808,"Student Support, Environment, Global Programs",34.0,0.1,False,,
927912,"Research, Infrastructure",22.0,0.1,False,,
551002,Arts,57.2,0.55,True,,70.0
596405,Environment,46.7,0.1,False,,51.0
323787,"Social Justice, Research",31.3,0.35,True,,
156704,"Environment, Technology",22.1,0.1,False,,
321766,Faculty Development,26.0,0.3,False,,63.0
124057,"Healthcare, Environment",28.1,0.1,True,,
895466,Student Support,31.0,0.1,False,,
816881,"Infrastructure, Research",42.0,0.3,False,,59.0
543464,Environment,26.0,0.1,False,,
382956,Technology,21.0,0.1,False,,26.0
364315,Social Justice,78.0,0.4,False,,87.0
766566,"Athletics, Social Justice, Healthcare",28.0,0.1,False,,
284660,Research,42.0,0.1,False,,
187651,Student Support,27.1,0.1,False,,24.0
248622,Social Justice,44.0,0.1,False,,
172623,"Athletics, Research",50.2,0.1,False,,
387210,Student Support,60.0,0.1,False,,
524745,"Social Justice, Research",40.0,0.3,False,,58.0
185678,"Research, Student Support, Technology",25.9,0.1,False,,35.0
412828,Athletics,68.4,0.1,False,,
846802,"Student Support, Arts",20.0,0.4,True,,84.0
573349,"Athletics, Environment",40.7,0.3,False,,59.0
540110,"Healthcare, Social Justice",61.5,0.55,False,,72.0
650269,"Healthcare, Faculty Development, Research",44.0,0.1,False,,35.0
324505,"Global Programs, Infrastructure",71.0,0.45,True,,63.0
802173,Student Support,40.0,0.1,False,,
372050,Research,40.6,0.35,False,,55.0
293020,Athletics,46.0,0.1,False,,22.0
970893,"Infrastructure, Research",38.8,0.45,False,,37.0
156352,"Faculty Development, Student Support",32.0,0.4,False,,72.0
196931,Student Support,20.0,0.3,True,,64.0
549350,"Research, Healthcare",44.1,0.1,False,,
458633,"Global Programs, Education, Faculty Development",68.4,0.1,False,,
889762,"Research, Healthcare",29.0,0.1,False,,
411327,Healthcare,24.0,0.3,False,,60.0
272525,"Arts, Research, Technology",38.0,0.3,False,,56.0
308252,"Research, Arts, Social Justice",33.0,0.1,False,,36.0
466242,Environment,29.0,0.4,True,,90.0
539459,Athletics,39.0,0.1,False,,
605020,Faculty Development,43.0,0.1,False,,
598597,Infrastructure,43.0,0.1,False,,39.0
661519,Healthcare,34.0,0.4,True,,74.0
822291,Athletics,30.0,0.1,False,,41.0
921934,"Faculty Development, Healthcare",28.4,0.1,False,,26.0
268494,Research,43.4,0.55,True,,73.0
830532,"Healthcare, Technology",77.0,0.45,True,,
558001,Faculty Development,36.0,0.1,False,,
471921,"Technology, Healthcare, Environment",43.0,0.1,True,,
826559,Environment,50.5,0.4,False,,70.0
698020,"Athletics, Global Programs",26.0,0.1,False,,31.0
508040,Global Programs,69.7,0.1,True,,
962994,"Infrastructure, Social Justice",37.0,0.1,False,,
110413,"Global Programs, Research",36.5,0.1,False,,
688155,Healthcare,37.0,0.4,False,,72.0
921110,"Infrastructure, Faculty Development",31.0,0.4,True,,78.0
726134,"Arts, Healthcare",23.0,0.4,False,,87.0
308205,"Student Support, Arts, Infrastructure",36.0,0.1,False,,29.0
857830,Research,58.1,0.4,True,,69.0
800409,Arts,30.0,0.1,False,,41.0
706590,Arts,76.0,0.1,False,,49.0
746460,"Arts, Research, Global Programs",60.3,0.1,False,,
251642,"Education, Environment",40.1,0.1,False,,50.0
439458,Technology,54.4,0.4,True,,69.0
796320,Education,43.0,0.1,False,,55.0
963506,"Research, Healthcare",39.0,0.1,False,,
870028,Research,36.4,0.1,False,,
878920,"Healthcare, Faculty Development",56.2,0.1,True,,30.0
965321,"Technology, Athletics",56.1,0.1,False,,
872506,Global Programs,36.1,0.4,False,,96.0
868738,"Infrastructure, Athletics",52.0,0.1,False,,
431890,Healthcare,29.0,0.4,False,,67.0
114875,Athletics,45.9,0.1,False,,
257817,"Technology, Arts",64.6,0.1,False,,
580938,Global Programs,39.0,0.1,False,,22.0
254650,Student Support,59.0,0.45,False,,43.0
623706,"Global Programs, Infrastructure",66.9,0.25,True,,
431777,"Social Justice, Athletics, Student Support",34.2,0.1,False,,31.0
219125,"Infrastructure, Environment",32.0,0.4,False,,74.0
930489,Student Support,43.5,0.3,False,,61.0
806682,Environment,51.0,0.3,False,,65.0
526127,"Environment, Infrastructure",47.0,0.1,False,,44.0
375568,Global Programs,58.0,0.1,False,,
645984,"Infrastructure, Student Support",55.0,0.1,False,,
857371,"Faculty Development, Environment",40.0,0.3,True,,57.0
103855,"Environment, Arts",29.0,0.1,False,,
572445,"Technology, Student Support, Education",24.0,0.3,False,,57.0
972950,"Student Support, Healthcare",70.2,0.1,False,,
998909,"Arts, Social Justice",37.1,0.1,False,,41.0
231824,"Faculty Development, Healthcare, Environment",33.0,0.1,False,,
765104,Faculty Development,51.1,0.4,False,,79.0
571155,Global Programs,47.5,0.25,False,,39.0
706472,"Global Programs, Environment",38.0,0.1,True,,45.0
202179,Technology,35.9,0.35,False,,
138258,"Education, Healthcare, Athletics",35.0,0.1,True,,22.0
329242,Technology,59.2,0.65,False,,62.0
881931,Global Programs,37.0,0.1,False,,
296772,Faculty Development,56.3,0.1,False,,
540586,"Arts, Healthcare",29.9,0.25,False,,32.0
830276,Technology,29.0,0.4,False,,92.0
672612,Infrastructure,42.0,0.4,False,,77.0
912000,Environment,45.0,0.1,False,,
274169,"Technology, Research, Student Support",24.0,0.4,False,,88.0
730134,Arts,20.0,0.1,False,,35.0
495896,Infrastructure,28.0,0.1,False,,22.0
326636,"Faculty Development, Infrastructure, Athletics",47.3,0.1,False,,
464994,Infrastructure,69.1,0.45,True,,35.0
319952,"Environment, Social Justice",43.8,0.1,False,,
300444,"Arts, Infrastructure, Social Justice",44.0,0.1,False,,53.0
812641,"Healthcare, Infrastructure",53.3,0.1,False,,
704856,Education,20.0,0.1,False,,42.0
115069,Infrastructure,55.4,0.25,False,,
488241,Healthcare,40.4,0.1,True,,43.0
953309,Technology,44.0,0.1,False,,54.0
481466,Education,41.0,0.1,False,,
116977,Social Justice,38.0,0.1,False,,35.0
416611,"Healthcare, Technology, Faculty Development",33.0,0.1,False,,
421876,"Infrastructure, Technology",45.3,0.25,False,,40.0
626474,Social Justice,24.0,0.1,False,,
958837,"Athletics, Student Support",31.0,0.1,True,,
230804,Faculty Development,32.0,0.3,False,,65.0
833287,"Faculty Development, Technology",39.0,0.1,False,,22.0
623376,"Technology, Arts, Research",26.0,0.1,False,,
780433,"Research, Education",41.0,0.1,False,,54.0
578148,"Healthcare, Education",54.0,0.1,False,,
534166,"Arts, Global Programs, Athletics",31.1,0.1,False,,36.0
530321,Arts,49.8,0.4,False,,91.0
468814,Arts,28.0,0.4,True,,71.0
469320,Infrastructure,40.0,0.1,False,,
968415,"Student Support, Environment",61.1,0.1,False,,46.0
668817,"Arts, Social Justice, Technology",26.8,0.1,False,,38.0
546535,"Arts, Environment, Healthcare",29.0,0.4,False,,97.0
648583,"Faculty Development, Education",44.3,0.1,False,,
902245,Technology,26.0,0.1,False,,
452139,"Global Programs, Student Support",25.0,0.1,False,,
218887,"Research, Faculty Development, Arts",33.0,0.3,False,,58.0
284354,Student Support,23.0,0.1,True,,
581111,Technology,37.3,0.1,False,,24.0
549192,Arts,32.1,0.1,False,,37.0
491246,Social Justice,27.1,0.1,False,,
285488,Environment,25.0,0.1,False,,
679604,"Student Support, Social Justice",28.0,0.1,False,,53.0
723789,Athletics,61.9,0.65,True,,60.0
270558,"Student Support, Faculty Development, Education",23.0,0.1,False,,
669128,Infrastructure,48.3,0.1,False,,
557049,"Research, Athletics",45.1,0.4,False,,77.0
500098,"Athletics, Technology, Global Programs",35.0,0.1,True,,
398873,"Arts, Education",54.5,0.35,False,,
986142,"Technology, Global Programs",34.0,0.3,False,,56.0
791646,Infrastructure,43.0,0.3,False,,57.0
821997,Faculty Development,43.0,0.1,False,,31.0
813327,Environment,61.0,0.1,False,,
558745,Student Support,42.9,0.4,False,,70.0
764909,"Faculty Development, Athletics",39.3,0.1,True,,
397007,Technology,40.0,0.1,False,,
836197,Infrastructure,20.0,0.1,False,,
750511,"Social Justice, Faculty Development",47.7,0.1,False,,32.0
998626,Faculty Development,58.3,0.1,False,,
204045,Healthcare,21.0,0.1,False,,
191876,"Faculty Development, Athletics",37.0,0.1,False,,
945089,"Arts, Faculty Development, Global Programs",41.0,0.1,False,,44.0
977904,Global Programs,35.0,0.1,False,,
208854,"Social Justice, Healthcare",48.8,0.25,False,,
193992,"Research, Healthcare, Global Programs",30.0,0.25,False,,30.0
781180,Athletics,42.0,0.1,False,,
117224,"Infrastructure, Athletics",23.0,0.1,False,,42.0
746195,Faculty Development,28.0,0.1,False,,
531257,"Research, Global Programs",33.0,0.1,False,,
208711,Global Programs,21.0,0.1,True,,
620518,"Arts, Infrastructure",37.0,0.1,False,,53.0
886372,Social Justice,40.0,0.1,False,,
888242,"Education, Healthcare",24.0,0.1,False,,
754128,"Infrastructure, Student Support",25.0,0.1,True,,
671194,"Healthcare, Environment",40.0,0.1,False,,27.0
204545,Student Support,45.0,0.1,False,,30.0
764299,Infrastructure,29.0,0.4,False,,72.0
565676,Social Justice,40.4,0.1,False,,
627812,"Research, Global Programs",60.7,0.25,True,,48.0
709467,"Athletics, Arts, Infrastructure",45.0,0.4,False,,86.0
945016,"Arts, Faculty Development, Student Support",66.0,0.1,True,,52.0
134220,"Research, Education",39.0,0.1,False,,
800144,"Education, Arts",42.2,0.1,False,,49.0
403986,Global Programs,37.0,0.1,False,,28.0
993077,Athletics,27.0,0.1,False,,
541073,"Research, Global Programs",32.0,0.3,False,,65.0
322162,"Infrastructure, Faculty Development, Technology",39.0,0.1,False,,49.0
333705,Healthcare,49.0,0.1,False,,39.0
914617,"Research, Technology",25.0,0.1,False,,34.0
576713,Infrastructure,31.0,0.1,False,,
678381,"Healthcare, Education",43.0,0.3,False,,65.0
499591,Athletics,23.0,0.1,False,,
220063,Infrastructure,50.7,0.1,False,,
305059,Arts,66.5,0.25,True,,55.0
997940,Research,39.0,0.1,False,,
592384,"Education, Student Support",27.0,0.1,False,,
230485,Faculty Development,24.0,0.1,False,,
467645,Education,50.2,0.1,False,,
932308,Education,33.1,0.1,False,,48.0
586483,"Student Support, Infrastructure",25.8,0.4,False,,71.0
532993,Technology,26.0,0.1,False,,
960270,Global Programs,43.0,0.4,False,,70.0
776184,Arts,40.2,0.1,False,,36.0
838024,"Infrastructure, Research",60.8,0.4,True,,68.0
922749,"Social Justice, Environment",37.1,0.1,True,,
877155,"Technology, Faculty Development, Education",34.0,0.1,False,,
107974,Technology,32.0,0.3,False,,64.0
492842,"Athletics, Global Programs, Research",32.0,0.1,False,,54.0
920192,"Education, Faculty Development",52.7,0.1,False,,42.0
334814,"Global Programs, Student Support, Social Justice",20.0,0.1,False,,34.0
632216,"Arts, Student Support",45.0,0.1,True,,
397380,Environment,85.0,0.65,True,,60.0
380608,"Social Justice, Environment",25.2,0.4,False,,91.0
790677,"Social Justice, Healthcare",32.0,0.4,True,,74.0
377347,Global Programs,35.0,0.3,False,,56.0
422328,Global Programs,43.2,0.3,False,,61.0
979214,"Faculty Development, Infrastructure",20.0,0.1,False,,47.0
933762,Student Support,28.0,0.1,False,,
534861,Environment,32.0,0.1,True,,
806007,"Healthcare, Athletics, Global Programs",60.1,0.4,False,,79.0
353288,Athletics,69.1,0.25,False,,53.0
104359,Infrastructure,22.0,0.1,False,,22.0
534694,"Global Programs, Education, Environment",41.0,0.1,False,,38.0
134261,Infrastructure,56.8,0.1,False,,54.0
116284,Infrastructure,62.1,0.1,False,,
127521,"Technology, Social Justice",22.0,0.1,False,,43.0
260825,Global Programs,72.0,0.4,False,,97.0
928909,Athletics,59.4,0.3,False,,62.0
492592,"Student Support, Research",58.2,0.45,False,,
981610,Healthcare,39.0,0.4,True,,78.0
956379,"Global Programs, Social Justice",29.8,0.1,False,,37.0
644172,"Environment, Technology",26.0,0.1,False,,
959868,Athletics,59.0,0.1,False,,
877252,Research,63.4,0.45,False,,
729088,Infrastructure,44.1,0.3,False,,57.0
432892,Athletics,52.2,0.1,False,,
451367,Healthcare,47.0,0.3,True,,60.0
278688,"Infrastructure, Environment, Research",23.0,0.1,True,,
699982,Research,55.1,0.1,False,,49.0
550908,"Environment, Technology",59.6,0.25,True,,
353578,"Research, Infrastructure",49.6,0.45,True,,42.0
682735,Student Support,70.3,0.1,False,,
302019,Technology,45.0,0.4,False,,69.0
746203,Technology,65.0,0.75,True,,82.0
775738,"Arts, Faculty Development",33.0,0.1,False,,39.0
512423,"Athletics, Social Justice, Student Support",26.1,0.1,False,,
968797,"Infrastructure, Arts",72.0,0.45,True,,
154086,Athletics,22.0,0.1,False,,25.0
940257,"Technology, Social Justice",55.4,0.4,False,,68.0
705923,"Student Support, Research",24.4,0.4,False,,74.0
549946,"Social Justice, Research, Athletics",44.0,0.1,False,,38.0
235130,"Infrastructure, Student Support",44.1,0.35,True,,47.0
767181,Environment,36.3,0.1,True,,
509376,"Environment, Global Programs",28.0,0.1,False,,54.0
863481,"Athletics, Global Programs",41.9,0.55,False,,66.0
282155,Global Programs,31.0,0.1,False,,
522700,Infrastructure,34.5,0.1,False,,48.0
433578,"Education, Faculty Development",36.0,0.1,False,,30.0
642404,Global Programs,39.0,0.1,False,,
266140,"Global Programs, Arts, Faculty Development",57.1,0.3,False,,64.0
558648,Healthcare,37.0,0.1,False,,
342189,"Infrastructure, Student Support",40.0,0.1,False,,
204415,"Environment, Education, Student Support",45.2,0.1,False,,44.0
844515,Faculty Development,51.1,0.1,False,,
940089,"Healthcare, Student Support, Environment",58.1,0.1,False,,
232466,Global Programs,32.0,0.1,False,,42.0
628751,Environment,37.0,0.4,False,,73.0
224122,Global Programs,22.0,0.1,False,,35.0
762113,"Student Support, Social Justice",31.0,0.3,False,,56.0
704958,Student Support,43.4,0.35,False,,
922378,Arts,69.5,0.3,True,,60.0
511054,Social Justice,72.8,0.45,False,,49.0
983981,"Technology, Research",54.9,0.45,False,,
899195,"Arts, Student Support, Global Programs",32.0,0.1,False,,29.0
757790,Technology,43.0,0.3,True,,65.0
372871,Infrastructure,66.3,0.25,False,,
978012,Student Support,56.4,0.45,False,,
679763,"Faculty Development, Infrastructure, Healthcare",45.5,0.1,False,,29.0
266779,Faculty Development,51.2,0.25,True,,38.0
438065,Education,38.0,0.1,False,,50.0
197784,Environment,28.0,0.1,True,,49.0
197795,Environment,33.0,0.1,False,,
126885,Arts,52.1,0.1,False,,51.0
558669,Technology,48.1,0.4,True,,66.0
112098,"Faculty Development, Technology, Athletics",34.7,0.4,False,,84.0
759443,Social Justice,26.0,0.1,False,,53.0
907437,Faculty Development,65.3,0.25,False,,
722107,Infrastructure,49.5,0.45,True,,
260483,Student Support,23.0,0.1,False,,
129169,Global Programs,20.0,0.1,False,,26.0
748124,"Arts, Athletics, Education",36.1,0.1,False,,24.0
841947,Athletics,59.0,0.65,True,,81.0
670081,Infrastructure,79.6,0.45,False,,
182598,Global Programs,44.0,0.1,False,,
699569,"Research, Faculty Development, Global Programs",32.7,0.1,False,,22.0
500980,Technology,33.0,0.1,False,,
126518,"Arts, Technology, Global Programs",55.2,0.4,True,,92.0
878399,"Infrastructure, Technology",67.0,0.1,False,,
869832,"Social Justice, Global Programs, Infrastructure",51.5,0.45,True,,27.0
236889,"Healthcare, Global Programs",59.8,0.25,False,,
575745,Social Justice,47.0,0.3,False,,64.0
765282,Technology,51.1,0.1,False,,42.0
762177,Healthcare,42.0,0.1,False,,23.0
915361,Athletics,41.0,0.1,False,,
475517,Technology,48.1,0.1,False,,41.0
295617,Infrastructure,39.0,0.3,True,,57.0
351366,Faculty Development,42.1,0.4,False,,94.0
784219,Faculty Development,36.0,0.3,False,,63.0
332527,Healthcare,48.1,0.1,False,,30.0
411345,Technology,37.0,0.1,False,,43.0
303244,"Social Justice, Student Support",47.6,0.4,True,,78.0
661425,Faculty Development,76.0,0.75,True,,97.0
981282,Student Support,41.0,0.1,False,,55.0
861593,"Technology, Social Justice, Arts",43.0,0.4,False,,97.0
917919,Education,24.0,0.4,True,,67.0
946302,Healthcare,25.0,0.4,False,,70.0
924231,Environment,32.2,0.4,False,,66.0
496473,Student Support,68.1,0.4,True,,66.0
907814,Healthcare,50.8,0.55,False,,76.0
373132,Infrastructure,40.3,0.1,False,,28.0
791281,Education,47.5,0.1,False,,
154262,Social Justice,28.6,0.4,False,,75.0
388321,Global Programs,21.0,0.1,False,,48.0
186993,"Student Support, Infrastructure",60.3,0.1,False,,
250753,Athletics,44.0,0.1,False,,45.0
757916,"Social Justice, Faculty Development, Technology",20.0,0.1,False,,46.0
124264,Healthcare,61.7,0.65,False,,74.0
769396,Healthcare,60.0,0.65,False,,57.0
707497,"Athletics, Arts, Environment",29.4,0.1,False,,
208442,"Infrastructure, Faculty Development, Technology",35.0,0.1,False,,
216320,Technology,54.0,0.45,False,,
581430,Faculty Development,53.3,0.35,False,,
724840,Technology,45.0,0.1,False,,48.0
228643,"Environment, Global Programs",38.0,0.4,False,,67.0
212278,"Arts, Technology, Education",36.0,0.4,False,,67.0
248725,"Environment, Infrastructure",67.9,0.1,False,,
396183,Social Justice,32.0,0.1,False,,
374721,"Athletics, Technology",24.0,0.1,True,,
289401,"Faculty Development, Healthcare, Research",59.1,0.1,False,,50.0
197283,"Athletics, Technology",43.5,0.1,False,,36.0
181140,"Social Justice, Environment, Global Programs",32.0,0.1,False,,36.0
618253,"Faculty Development, Arts, Environment",43.0,0.1,False,,
985652,"Education, Technology, Healthcare",41.0,0.4,True,,72.0
478952,Education,45.7,0.1,False,,33.0
979037,Student Support,44.7,0.35,False,,29.0
318074,"Infrastructure, Athletics",30.0,0.1,False,,
509783,Infrastructure,20.0,0.1,False,,
205561,"Technology, Healthcare",37.0,0.1,False,,
614889,"Education, Technology",41.0,0.1,False,,
934080,"Social Justice, Education, Faculty Development",33.0,0.1,False,,
123023,"Environment, Education, Technology",38.3,0.1,False,,54.0
533843,Technology,25.2,0.1,False,,22.0
